Run Fondo;fecha;serie;periodo;valor_renta
8707;2023-03-13;D;6M;-18.26%
8707;2023-03-13;D;1Y;-11.05%
8707;2023-03-13;D;YTD;-8.55%
8707;2023-03-14;D;1M;-7.32%
8707;2023-03-14;D;3M;-12.21%
8707;2023-03-14;D;6M;-17.69%
8707;2023-03-14;D;1Y;-10.51%
8707;2023-03-14;D;YTD;-7.93%
8707;2023-03-15;D;1M;-7.17%
8707;2023-03-15;D;3M;-10.91%
8707;2023-03-15;D;6M;-17.08%
8707;2023-03-15;D;1Y;-11.27%
8707;2023-03-15;D;YTD;-7.39%
8707;2023-03-16;D;1M;-5.04%
8707;2023-03-16;D;3M;-8.71%
8707;2023-03-16;D;6M;-15.19%
8707;2023-03-16;D;1Y;-10.65%
8707;2023-03-16;D;YTD;-5.29%
8707;2023-03-17;D;1M;-3.45%
8707;2023-03-17;D;3M;-8.28%
8707;2023-03-17;D;6M;-14.79%
8707;2023-03-17;D;1Y;-10.93%
8707;2023-03-17;D;YTD;-4.85%
8707;2023-03-18;D;1M;-3.45%
8707;2023-03-18;D;3M;-8.28%
8707;2023-03-18;D;6M;-14.79%
8707;2023-03-18;D;1Y;-12.35%
8707;2023-03-18;D;YTD;-4.85%
8707;2023-03-19;D;1M;-3.45%
8707;2023-03-19;D;3M;-7.97%
8707;2023-03-19;D;6M;-14.79%
8707;2023-03-19;D;1Y;-12.35%
8707;2023-03-19;D;YTD;-4.86%
8707;2023-03-20;D;1M;-3.48%
8707;2023-03-20;D;3M;-7.92%
8707;2023-03-20;D;6M;-13.90%
8707;2023-03-20;D;1Y;-12.30%
8707;2023-03-20;D;YTD;-4.81%
8707;2023-03-21;D;1M;-2.63%
8707;2023-03-21;D;3M;-7.47%
8707;2023-03-21;D;6M;-13.65%
8707;2023-03-21;D;1Y;-11.64%
8707;2023-03-21;D;YTD;-4.38%
8707;2023-03-22;D;1M;-2.52%
8707;2023-03-22;D;3M;-5.56%
8707;2023-03-22;D;6M;-12.96%
8707;2023-03-22;D;1Y;-12.08%
8707;2023-03-22;D;YTD;-4.62%
8707;2023-03-23;D;1M;-4.65%
8707;2023-03-23;D;3M;-8.26%
8707;2023-03-23;D;6M;-14.54%
8707;2023-03-23;D;1Y;-13.19%
8707;2023-03-23;D;YTD;-6.22%
8707;2023-03-24;D;1M;-5.33%
8707;2023-03-24;D;3M;-8.02%
8707;2023-03-24;D;6M;-14.31%
8707;2023-03-24;D;1Y;-12.79%
8707;2023-03-24;D;YTD;-5.97%
8707;2023-03-25;D;1M;-5.33%
8707;2023-03-25;D;3M;-8.02%
8707;2023-03-25;D;6M;-14.31%
8707;2023-03-25;D;1Y;-12.66%
8707;2023-03-25;D;YTD;-5.98%
8707;2023-03-26;D;1M;-5.33%
8707;2023-03-26;D;3M;-8.34%
8707;2023-03-26;D;6M;-15.35%
8707;2023-03-26;D;1Y;-12.66%
8707;2023-03-26;D;YTD;-5.98%
8707;2023-03-27;D;1M;-7.08%
8707;2023-03-27;D;3M;-8.14%
8707;2023-03-27;D;6M;-14.83%
8707;2023-03-27;D;1Y;-12.73%
8707;2023-03-27;D;YTD;-6.05%
8707;2023-03-28;D;1M;-7.48%
8707;2023-03-28;D;3M;-5.92%
8707;2023-03-28;D;6M;-15.24%
8707;2023-03-28;D;1Y;-12.90%
8707;2023-03-28;D;YTD;-6.69%
8707;2023-03-29;D;1M;-7.62%
8707;2023-03-29;D;3M;-7.32%
8707;2023-03-29;D;6M;-14.10%
8707;2023-03-29;D;1Y;-14.17%
8707;2023-03-29;D;YTD;-6.83%
8707;2023-03-30;D;1M;-7.02%
8707;2023-03-30;D;3M;-6.22%
8707;2023-03-30;D;6M;-12.55%
8707;2023-03-30;D;1Y;-14.55%
8707;2023-03-30;D;YTD;-6.22%
8707;2023-03-31;D;1M;-6.12%
8707;2023-03-31;D;3M;-5.32%
8707;2023-03-31;D;6M;-11.71%
8707;2023-03-31;D;1Y;-12.71%
8707;2023-03-31;D;YTD;-5.32%
8707;2023-04-01;D;1M;-4.22%
8707;2023-04-01;D;3M;-5.32%
8707;2023-04-01;D;6M;-11.71%
8707;2023-04-01;D;1Y;-12.23%
8707;2023-04-01;D;YTD;-5.32%
8707;2023-04-02;D;1M;-4.25%
8707;2023-04-02;D;3M;-5.32%
8707;2023-04-02;D;6M;-11.71%
8707;2023-04-02;D;1Y;-12.23%
8707;2023-04-02;D;YTD;-5.33%
8707;2023-04-03;D;1M;-3.71%
8707;2023-04-03;D;3M;-2.84%
8707;2023-04-03;D;6M;-10.41%
8707;2023-04-03;D;1Y;-10.50%
8707;2023-04-03;D;YTD;-3.47%
8707;2023-04-04;D;1M;-2.70%
8707;2023-04-04;D;3M;-3.29%
8707;2023-04-04;D;6M;-10.05%
8707;2023-04-04;D;1Y;-9.77%
8707;2023-04-04;D;YTD;-2.46%
8707;2023-04-05;D;1M;-3.69%
8707;2023-04-05;D;3M;-3.85%
8707;2023-04-05;D;6M;-11.87%
8707;2023-04-05;D;1Y;-10.41%
8707;2023-04-05;D;YTD;-3.46%
8707;2023-04-06;D;1M;-3.05%
8707;2023-04-06;D;3M;-3.68%
8707;2023-04-06;D;6M;-11.14%
8707;2023-04-06;D;1Y;-10.01%
8707;2023-04-06;D;YTD;-2.84%
8707;2023-04-07;D;1M;2.56%
8707;2023-04-07;D;3M;-3.68%
8707;2023-04-07;D;6M;-9.29%
8707;2023-04-07;D;1Y;-11.44%
8707;2023-04-07;D;YTD;-2.85%
8707;2023-04-08;D;1M;2.34%
8707;2023-04-08;D;3M;-3.68%
8707;2023-04-08;D;6M;-9.29%
8707;2023-04-08;D;1Y;-12.95%
8707;2023-04-08;D;YTD;-2.85%
8707;2023-04-09;D;1M;3.92%
8707;2023-04-09;D;3M;-3.86%
8707;2023-04-09;D;6M;-9.29%
8707;2023-04-09;D;1Y;-12.95%
8707;2023-04-09;D;YTD;-2.86%
8707;2023-04-10;D;1M;6.85%
8707;2023-04-10;D;3M;-1.87%
8707;2023-04-10;D;6M;-8.45%
8707;2023-04-10;D;1Y;-12.14%
8707;2023-04-10;D;YTD;-1.96%
8707;2023-04-11;D;1M;6.00%
8707;2023-04-11;D;3M;-2.61%
8707;2023-04-11;D;6M;-3.03%
8707;2023-04-11;D;1Y;-11.62%
8707;2023-04-11;D;YTD;-2.74%
8707;2023-04-12;D;1M;3.67%
8707;2023-04-12;D;3M;-5.21%
8707;2023-04-12;D;6M;-4.60%
8707;2023-04-12;D;1Y;-11.81%
8707;2023-04-12;D;YTD;-4.89%
8707;2023-04-13;D;1M;3.81%
8707;2023-04-13;D;3M;-6.01%
8707;2023-04-13;D;6M;-7.04%
8707;2023-04-13;D;1Y;-12.41%
8707;2023-04-13;D;YTD;-5.07%
8707;2023-04-14;D;1M;3.46%
8707;2023-04-14;D;3M;-5.69%
8707;2023-04-14;D;6M;-6.67%
8707;2023-04-14;D;1Y;-12.60%
8707;2023-04-14;D;YTD;-4.74%
8707;2023-04-15;D;1M;2.85%
8707;2023-04-15;D;3M;-5.69%
8707;2023-04-15;D;6M;-6.67%
8707;2023-04-15;D;1Y;-12.60%
8707;2023-04-15;D;YTD;-4.75%
8707;2023-04-16;D;1M;0.57%
8707;2023-04-16;D;3M;-5.64%
8707;2023-04-16;D;6M;-6.67%
8707;2023-04-16;D;1Y;-12.60%
8707;2023-04-16;D;YTD;-4.75%
8707;2023-04-17;D;1M;0.60%
8707;2023-04-17;D;3M;-5.12%
8707;2023-04-17;D;6M;-9.14%
8707;2023-04-17;D;1Y;-12.17%
8707;2023-04-17;D;YTD;-4.28%
8707;2023-04-18;D;1M;0.20%
8707;2023-04-18;D;3M;-3.99%
8707;2023-04-18;D;6M;-10.81%
8707;2023-04-18;D;1Y;-12.63%
8707;2023-04-18;D;YTD;-4.66%
8707;2023-04-19;D;1M;0.23%
8707;2023-04-19;D;3M;-4.93%
8707;2023-04-19;D;6M;-10.99%
8707;2023-04-19;D;1Y;-13.28%
8707;2023-04-19;D;YTD;-4.64%
8707;2023-04-20;D;1M;-0.75%
8707;2023-04-20;D;3M;-5.85%
8707;2023-04-20;D;6M;-11.14%
8707;2023-04-20;D;1Y;-14.14%
8707;2023-04-20;D;YTD;-5.52%
8707;2023-04-21;D;1M;-0.74%
8707;2023-04-21;D;3M;-5.41%
8707;2023-04-21;D;6M;-11.83%
8707;2023-04-21;D;1Y;-13.17%
8707;2023-04-21;D;YTD;-5.09%
8707;2023-04-22;D;1M;-0.50%
8707;2023-04-22;D;3M;-5.41%
8707;2023-04-22;D;6M;-11.83%
8707;2023-04-22;D;1Y;-12.95%
8707;2023-04-22;D;YTD;-5.09%
8707;2023-04-23;D;1M;1.20%
8707;2023-04-23;D;3M;-5.92%
8707;2023-04-23;D;6M;-11.83%
8707;2023-04-23;D;1Y;-12.95%
8707;2023-04-23;D;YTD;-5.10%
8707;2023-04-24;D;1M;3.45%
8707;2023-04-24;D;3M;-2.60%
8707;2023-04-24;D;6M;-10.87%
8707;2023-04-24;D;1Y;-10.77%
8707;2023-04-24;D;YTD;-2.72%
8707;2023-04-25;D;1M;2.35%
8707;2023-04-25;D;3M;-3.11%
8707;2023-04-25;D;6M;-12.12%
8707;2023-04-25;D;1Y;-12.67%
8707;2023-04-25;D;YTD;-3.76%
8707;2023-04-26;D;1M;0.77%
8707;2023-04-26;D;3M;-5.13%
8707;2023-04-26;D;6M;-12.61%
8707;2023-04-26;D;1Y;-12.23%
8707;2023-04-26;D;YTD;-5.26%
8707;2023-04-27;D;1M;1.05%
8707;2023-04-27;D;3M;-5.51%
8707;2023-04-27;D;6M;-11.16%
8707;2023-04-27;D;1Y;-11.73%
8707;2023-04-27;D;YTD;-5.07%
8707;2023-04-28;D;1M;2.88%
8707;2023-04-28;D;3M;-4.44%
8707;2023-04-28;D;6M;-9.90%
8707;2023-04-28;D;1Y;-13.12%
8707;2023-04-28;D;YTD;-4.00%
8707;2023-04-29;D;1M;3.04%
8707;2023-04-29;D;3M;-4.44%
8707;2023-04-29;D;6M;-9.90%
8707;2023-04-29;D;1Y;-11.38%
8707;2023-04-29;D;YTD;-4.00%
8707;2023-04-30;D;1M;2.36%
8707;2023-04-30;D;3M;-4.65%
8707;2023-04-30;D;6M;-9.90%
8707;2023-04-30;D;1Y;-11.38%
8707;2023-04-30;D;YTD;-4.01%
8707;2023-05-01;D;1M;1.38%
8707;2023-05-01;D;3M;-3.30%
8707;2023-05-01;D;6M;-9.90%
8707;2023-05-01;D;1Y;-11.38%
8707;2023-05-01;D;YTD;-4.01%
8707;2023-05-02;D;1M;1.19%
8707;2023-05-02;D;3M;-3.58%
8707;2023-05-02;D;6M;-9.29%
8707;2023-05-02;D;1Y;-12.09%
8707;2023-05-02;D;YTD;-4.20%
8707;2023-05-03;D;1M;-1.12%
8707;2023-05-03;D;3M;-4.92%
8707;2023-05-03;D;6M;-9.21%
8707;2023-05-03;D;1Y;-12.38%
8707;2023-05-03;D;YTD;-4.56%
8707;2023-05-04;D;1M;-3.58%
8707;2023-05-04;D;3M;-6.30%
8707;2023-05-04;D;6M;-10.13%
8707;2023-05-04;D;1Y;-15.14%
8707;2023-05-04;D;YTD;-5.95%
8707;2023-05-05;D;1M;-1.78%
8707;2023-05-05;D;3M;-5.53%
8707;2023-05-05;D;6M;-9.39%
8707;2023-05-05;D;1Y;-13.14%
8707;2023-05-05;D;YTD;-5.18%
8707;2023-05-06;D;1M;-2.42%
8707;2023-05-06;D;3M;-6.97%
8707;2023-05-06;D;6M;-9.39%
8707;2023-05-06;D;1Y;-11.48%
8707;2023-05-06;D;YTD;-5.19%
8707;2023-05-07;D;1M;-2.42%
8707;2023-05-07;D;3M;-5.87%
8707;2023-05-07;D;6M;-8.66%
8707;2023-05-07;D;1Y;-11.48%
8707;2023-05-07;D;YTD;-5.20%
8707;2023-05-08;D;1M;-2.45%
8707;2023-05-08;D;3M;-5.13%
8707;2023-05-08;D;6M;-8.20%
8707;2023-05-08;D;1Y;-11.51%
8707;2023-05-08;D;YTD;-5.23%
8707;2023-05-09;D;1M;-2.72%
8707;2023-05-09;D;3M;-5.65%
8707;2023-05-09;D;6M;-7.01%
8707;2023-05-09;D;1Y;-10.49%
8707;2023-05-09;D;YTD;-5.50%
8707;2023-05-10;D;1M;-4.58%
8707;2023-05-10;D;3M;-6.42%
8707;2023-05-10;D;6M;-9.78%
8707;2023-05-10;D;1Y;-11.19%
8707;2023-05-10;D;YTD;-6.45%
8707;2023-05-11;D;1M;-2.13%
8707;2023-05-11;D;3M;-4.78%
8707;2023-05-11;D;6M;-11.05%
8707;2023-05-11;D;1Y;-8.04%
8707;2023-05-11;D;YTD;-4.82%
8707;2023-05-12;D;1M;-1.34%
8707;2023-05-12;D;3M;-6.12%
8707;2023-05-12;D;6M;-12.30%
8707;2023-05-12;D;1Y;-9.32%
8707;2023-05-12;D;YTD;-6.16%
8707;2023-05-13;D;1M;-1.16%
8707;2023-05-13;D;3M;-5.96%
8707;2023-05-13;D;6M;-12.30%
8707;2023-05-13;D;1Y;-10.54%
8707;2023-05-13;D;YTD;-6.17%
8707;2023-05-14;D;1M;-1.50%
8707;2023-05-14;D;3M;-5.55%
8707;2023-05-14;D;6M;-13.37%
8707;2023-05-14;D;1Y;-10.54%
8707;2023-05-14;D;YTD;-6.17%
8707;2023-05-15;D;1M;-1.45%
8707;2023-05-15;D;3M;-5.90%
8707;2023-05-15;D;6M;-13.01%
8707;2023-05-15;D;1Y;-10.49%
8707;2023-05-15;D;YTD;-6.12%
8707;2023-05-16;D;1M;-0.44%
8707;2023-05-16;D;3M;-4.92%
8707;2023-05-16;D;6M;-12.24%
8707;2023-05-16;D;1Y;-9.44%
8707;2023-05-16;D;YTD;-5.17%
8707;2023-05-17;D;1M;-0.39%
8707;2023-05-17;D;3M;-3.25%
8707;2023-05-17;D;6M;-13.63%
8707;2023-05-17;D;1Y;-9.75%
8707;2023-05-17;D;YTD;-4.66%
8707;2023-05-18;D;1M;0.50%
8707;2023-05-18;D;3M;-2.77%
8707;2023-05-18;D;6M;-14.27%
8707;2023-05-18;D;1Y;-7.20%
8707;2023-05-18;D;YTD;-4.18%
8707;2023-05-19;D;1M;0.86%
8707;2023-05-19;D;3M;-2.40%
8707;2023-05-19;D;6M;-13.94%
8707;2023-05-19;D;1Y;-5.05%
8707;2023-05-19;D;YTD;-3.82%
8707;2023-05-20;D;1M;1.80%
8707;2023-05-20;D;3M;-2.48%
8707;2023-05-20;D;6M;-13.94%
8707;2023-05-20;D;1Y;-4.41%
8707;2023-05-20;D;YTD;-3.83%
8707;2023-05-21;D;1M;1.33%
8707;2023-05-21;D;3M;-2.07%
8707;2023-05-21;D;6M;-15.16%
8707;2023-05-21;D;1Y;-4.41%
8707;2023-05-21;D;YTD;-3.83%
8707;2023-05-22;D;1M;1.96%
8707;2023-05-22;D;3M;-1.10%
8707;2023-05-22;D;6M;-14.31%
8707;2023-05-22;D;1Y;-3.81%
8707;2023-05-22;D;YTD;-3.23%
8707;2023-05-23;D;1M;1.38%
8707;2023-05-23;D;3M;-2.18%
8707;2023-05-23;D;6M;-14.63%
8707;2023-05-23;D;1Y;-5.27%
8707;2023-05-23;D;YTD;-3.79%
8707;2023-05-24;D;1M;-1.59%
8707;2023-05-24;D;3M;-3.61%
8707;2023-05-24;D;6M;-14.16%
8707;2023-05-24;D;1Y;-5.71%
8707;2023-05-24;D;YTD;-4.26%
8707;2023-05-25;D;1M;-0.30%
8707;2023-05-25;D;3M;-3.40%
8707;2023-05-25;D;6M;-14.23%
8707;2023-05-25;D;1Y;-6.14%
8707;2023-05-25;D;YTD;-4.05%
8707;2023-05-26;D;1M;1.89%
8707;2023-05-26;D;3M;-2.80%
8707;2023-05-26;D;6M;-13.70%
8707;2023-05-26;D;1Y;-6.33%
8707;2023-05-26;D;YTD;-3.46%
8707;2023-05-27;D;1M;1.68%
8707;2023-05-27;D;3M;-4.53%
8707;2023-05-27;D;6M;-13.70%
8707;2023-05-27;D;1Y;-7.15%
8707;2023-05-27;D;YTD;-3.47%
8707;2023-05-28;D;1M;0.55%
8707;2023-05-28;D;3M;-4.29%
8707;2023-05-28;D;6M;-13.00%
8707;2023-05-28;D;1Y;-7.15%
8707;2023-05-28;D;YTD;-3.47%
8707;2023-05-29;D;1M;0.31%
8707;2023-05-29;D;3M;-4.52%
8707;2023-05-29;D;6M;-11.89%
8707;2023-05-29;D;1Y;-7.37%
8707;2023-05-29;D;YTD;-3.70%
8707;2023-05-30;D;1M;0.36%
8707;2023-05-30;D;3M;-4.48%
8707;2023-05-30;D;6M;-12.01%
8707;2023-05-30;D;1Y;-8.58%
8707;2023-05-30;D;YTD;-3.66%
8707;2023-05-31;D;1M;0.25%
8707;2023-05-31;D;3M;-4.58%
8707;2023-05-31;D;6M;-12.10%
8707;2023-05-31;D;1Y;-8.12%
8707;2023-05-31;D;YTD;-3.77%
8707;2023-06-01;D;1M;1.11%
8707;2023-06-01;D;3M;-1.82%
8707;2023-06-01;D;6M;-11.72%
8707;2023-06-01;D;1Y;-6.57%
8707;2023-06-01;D;YTD;-2.95%
8707;2023-06-02;D;1M;2.96%
8707;2023-06-02;D;3M;-0.24%
8707;2023-06-02;D;6M;-9.80%
8707;2023-06-02;D;1Y;-4.93%
8707;2023-06-02;D;YTD;-1.37%
8707;2023-06-03;D;1M;3.34%
8707;2023-06-03;D;3M;-1.62%
8707;2023-06-03;D;6M;-9.80%
8707;2023-06-03;D;1Y;-3.71%
8707;2023-06-03;D;YTD;-1.37%
8707;2023-06-04;D;1M;4.86%
8707;2023-06-04;D;3M;-1.62%
8707;2023-06-04;D;6M;-9.81%
8707;2023-06-04;D;1Y;-3.71%
8707;2023-06-04;D;YTD;-1.38%
8707;2023-06-05;D;1M;3.96%
8707;2023-06-05;D;3M;-1.67%
8707;2023-06-05;D;6M;-9.27%
8707;2023-06-05;D;1Y;-3.75%
8707;2023-06-05;D;YTD;-1.43%
8707;2023-06-06;D;1M;4.18%
8707;2023-06-06;D;3M;-1.45%
8707;2023-06-06;D;6M;-7.82%
8707;2023-06-06;D;1Y;-4.46%
8707;2023-06-06;D;YTD;-1.23%
8707;2023-06-07;D;1M;2.05%
8707;2023-06-07;D;3M;2.13%
8707;2023-06-07;D;6M;-8.55%
8707;2023-06-07;D;1Y;-8.04%
8707;2023-06-07;D;YTD;-3.26%
8707;2023-06-08;D;1M;1.89%
8707;2023-06-08;D;3M;1.72%
8707;2023-06-08;D;6M;-8.72%
8707;2023-06-08;D;1Y;-7.19%
8707;2023-06-08;D;YTD;-3.45%
8707;2023-06-09;D;1M;2.01%
8707;2023-06-09;D;3M;3.12%
8707;2023-06-09;D;6M;-6.71%
8707;2023-06-09;D;1Y;-6.02%
8707;2023-06-09;D;YTD;-3.60%
8707;2023-06-10;D;1M;3.03%
8707;2023-06-10;D;3M;5.06%
8707;2023-06-10;D;6M;-6.71%
8707;2023-06-10;D;1Y;-3.06%
8707;2023-06-10;D;YTD;-3.61%
8707;2023-06-11;D;1M;1.26%
8707;2023-06-11;D;3M;5.05%
8707;2023-06-11;D;6M;-6.71%
8707;2023-06-11;D;1Y;-3.06%
8707;2023-06-11;D;YTD;-3.62%
8707;2023-06-12;D;1M;5.58%
8707;2023-06-12;D;3M;8.00%
8707;2023-06-12;D;6M;-4.00%
8707;2023-06-12;D;1Y;-0.35%
8707;2023-06-12;D;YTD;-0.92%
8707;2023-06-13;D;1M;6.42%
8707;2023-06-13;D;3M;9.19%
8707;2023-06-13;D;6M;-4.36%
8707;2023-06-13;D;1Y;1.10%
8707;2023-06-13;D;YTD;-0.14%
8707;2023-06-14;D;1M;6.41%
8707;2023-06-14;D;3M;8.44%
8707;2023-06-14;D;6M;-4.81%
8707;2023-06-14;D;1Y;1.43%
8707;2023-06-14;D;YTD;-0.16%
8707;2023-06-15;D;1M;6.53%
8707;2023-06-15;D;3M;7.99%
8707;2023-06-15;D;6M;-3.79%
8707;2023-06-15;D;1Y;0.86%
8707;2023-06-15;D;YTD;0.01%
8707;2023-06-16;D;1M;5.15%
8707;2023-06-16;D;3M;5.28%
8707;2023-06-16;D;6M;-3.89%
8707;2023-06-16;D;1Y;2.21%
8707;2023-06-16;D;YTD;-0.29%
8707;2023-06-17;D;1M;4.58%
8707;2023-06-17;D;3M;4.79%
8707;2023-06-17;D;6M;-3.89%
8707;2023-06-17;D;1Y;1.84%
8707;2023-06-17;D;YTD;-0.29%
8707;2023-06-18;D;1M;4.06%
8707;2023-06-18;D;3M;4.79%
8707;2023-06-18;D;6M;-3.89%
8707;2023-06-18;D;1Y;1.84%
8707;2023-06-18;D;YTD;-0.30%
8707;2023-06-19;D;1M;3.51%
8707;2023-06-19;D;3M;4.63%
8707;2023-06-19;D;6M;-3.71%
8707;2023-06-19;D;1Y;1.69%
8707;2023-06-19;D;YTD;-0.45%
8707;2023-06-20;D;1M;3.52%
8707;2023-06-20;D;3M;4.59%
8707;2023-06-20;D;6M;-3.69%
8707;2023-06-20;D;1Y;0.81%
8707;2023-06-20;D;YTD;-0.44%
8707;2023-06-21;D;1M;3.52%
8707;2023-06-21;D;3M;4.12%
8707;2023-06-21;D;6M;-3.66%
8707;2023-06-21;D;1Y;0.81%
8707;2023-06-21;D;YTD;-0.45%
8707;2023-06-22;D;1M;2.95%
8707;2023-06-22;D;3M;4.45%
8707;2023-06-22;D;6M;-1.36%
8707;2023-06-22;D;1Y;-1.29%
8707;2023-06-22;D;YTD;-0.38%
8707;2023-06-23;D;1M;3.07%
8707;2023-06-23;D;3M;5.75%
8707;2023-06-23;D;6M;-2.99%
8707;2023-06-23;D;1Y;-3.38%
8707;2023-06-23;D;YTD;-0.83%
8707;2023-06-24;D;1M;3.58%
8707;2023-06-24;D;3M;5.46%
8707;2023-06-24;D;6M;-2.99%
8707;2023-06-24;D;1Y;-7.00%
8707;2023-06-24;D;YTD;-0.83%
8707;2023-06-25;D;1M;3.35%
8707;2023-06-25;D;3M;5.46%
8707;2023-06-25;D;6M;-2.99%
8707;2023-06-25;D;1Y;-7.00%
8707;2023-06-25;D;YTD;-0.84%
8707;2023-06-26;D;1M;2.71%
8707;2023-06-26;D;3M;5.46%
8707;2023-06-26;D;6M;-3.33%
8707;2023-06-26;D;1Y;-7.00%
8707;2023-06-26;D;YTD;-0.84%
8707;2023-06-27;D;1M;2.27%
8707;2023-06-27;D;3M;5.08%
8707;2023-06-27;D;6M;-3.48%
8707;2023-06-27;D;1Y;-7.40%
8707;2023-06-27;D;YTD;-1.28%
8707;2023-06-28;D;1M;2.66%
8707;2023-06-28;D;3M;6.20%
8707;2023-06-28;D;6M;-0.09%
8707;2023-06-28;D;1Y;-5.99%
8707;2023-06-28;D;YTD;-0.90%
8707;2023-06-29;D;1M;3.18%
8707;2023-06-29;D;3M;6.65%
8707;2023-06-29;D;6M;-1.16%
8707;2023-06-29;D;1Y;-6.43%
8707;2023-06-29;D;YTD;-0.64%
8707;2023-06-30;D;1M;4.10%
8707;2023-06-30;D;3M;6.94%
8707;2023-06-30;D;6M;0.28%
8707;2023-06-30;D;1Y;-6.11%
8707;2023-06-30;D;YTD;0.28%
8707;2023-07-01;D;1M;3.33%
8707;2023-07-01;D;3M;5.92%
8707;2023-07-01;D;6M;0.29%
8707;2023-07-01;D;1Y;-6.62%
8707;2023-07-01;D;YTD;0.28%
8707;2023-07-02;D;1M;1.66%
8707;2023-07-02;D;3M;5.92%
8707;2023-07-02;D;6M;0.29%
8707;2023-07-02;D;1Y;-6.62%
8707;2023-07-02;D;YTD;0.27%
8707;2023-07-03;D;1M;1.72%
8707;2023-07-03;D;3M;3.93%
8707;2023-07-03;D;6M;0.98%
8707;2023-07-03;D;1Y;-6.58%
8707;2023-07-03;D;YTD;0.32%
8707;2023-07-04;D;1M;1.44%
8707;2023-07-04;D;3M;2.56%
8707;2023-07-04;D;6M;-0.82%
8707;2023-07-04;D;1Y;-6.38%
8707;2023-07-04;D;YTD;0.04%
8707;2023-07-05;D;1M;1.28%
8707;2023-07-05;D;3M;3.42%
8707;2023-07-05;D;6M;-0.57%
8707;2023-07-05;D;1Y;-7.91%
8707;2023-07-05;D;YTD;-0.16%
8707;2023-07-06;D;1M;0.31%
8707;2023-07-06;D;3M;1.97%
8707;2023-07-06;D;6M;-1.78%
8707;2023-07-06;D;1Y;-11.19%
8707;2023-07-06;D;YTD;-0.93%
8707;2023-07-07;D;1M;4.26%
8707;2023-07-07;D;3M;3.82%
8707;2023-07-07;D;6M;-0.01%
8707;2023-07-07;D;1Y;-10.07%
8707;2023-07-07;D;YTD;0.86%
8707;2023-07-08;D;1M;4.45%
8707;2023-07-08;D;3M;3.81%
8707;2023-07-08;D;6M;-0.01%
8707;2023-07-08;D;1Y;-10.97%
8707;2023-07-08;D;YTD;0.85%
8707;2023-07-09;D;1M;4.61%
8707;2023-07-09;D;3M;3.81%
8707;2023-07-09;D;6M;-0.20%
8707;2023-07-09;D;1Y;-10.97%
8707;2023-07-09;D;YTD;0.85%
8707;2023-07-10;D;1M;5.26%
8707;2023-07-10;D;3M;3.48%
8707;2023-07-10;D;6M;1.55%
8707;2023-07-10;D;1Y;-10.42%
8707;2023-07-10;D;YTD;1.46%
8707;2023-07-11;D;1M;6.39%
8707;2023-07-11;D;3M;5.43%
8707;2023-07-11;D;6M;2.68%
8707;2023-07-11;D;1Y;-11.49%
8707;2023-07-11;D;YTD;2.54%
8707;2023-07-12;D;1M;4.40%
8707;2023-07-12;D;3M;8.75%
8707;2023-07-12;D;6M;3.09%
8707;2023-07-12;D;1Y;-11.88%
8707;2023-07-12;D;YTD;3.44%
8707;2023-07-13;D;1M;4.04%
8707;2023-07-13;D;3M;9.44%
8707;2023-07-13;D;6M;2.86%
8707;2023-07-13;D;1Y;-11.06%
8707;2023-07-13;D;YTD;3.89%
8707;2023-07-14;D;1M;4.87%
8707;2023-07-14;D;3M;9.91%
8707;2023-07-14;D;6M;3.66%
8707;2023-07-14;D;1Y;-12.50%
8707;2023-07-14;D;YTD;4.70%
8707;2023-07-15;D;1M;4.69%
8707;2023-07-15;D;3M;9.91%
8707;2023-07-15;D;6M;3.66%
8707;2023-07-15;D;1Y;-9.19%
8707;2023-07-15;D;YTD;4.70%
8707;2023-07-16;D;1M;5.00%
8707;2023-07-16;D;3M;9.91%
8707;2023-07-16;D;6M;3.72%
8707;2023-07-16;D;1Y;-9.19%
8707;2023-07-16;D;YTD;4.69%
8707;2023-07-17;D;1M;5.81%
8707;2023-07-17;D;3M;10.22%
8707;2023-07-17;D;6M;4.58%
8707;2023-07-17;D;1Y;-8.49%
8707;2023-07-17;D;YTD;5.50%
8707;2023-07-18;D;1M;5.56%
8707;2023-07-18;D;3M;10.39%
8707;2023-07-18;D;6M;5.99%
8707;2023-07-18;D;1Y;-4.40%
8707;2023-07-18;D;YTD;5.24%
8707;2023-07-19;D;1M;5.59%
8707;2023-07-19;D;3M;10.24%
8707;2023-07-19;D;6M;4.80%
8707;2023-07-19;D;1Y;-4.75%
8707;2023-07-19;D;YTD;5.12%
8707;2023-07-20;D;1M;4.58%
8707;2023-07-20;D;3M;10.21%
8707;2023-07-20;D;6M;3.76%
8707;2023-07-20;D;1Y;-5.43%
8707;2023-07-20;D;YTD;4.12%
8707;2023-07-21;D;1M;6.39%
8707;2023-07-21;D;3M;11.60%
8707;2023-07-21;D;6M;5.56%
8707;2023-07-21;D;1Y;-5.26%
8707;2023-07-21;D;YTD;5.92%
8707;2023-07-22;D;1M;6.31%
8707;2023-07-22;D;3M;11.60%
8707;2023-07-22;D;6M;5.56%
8707;2023-07-22;D;1Y;-5.67%
8707;2023-07-22;D;YTD;5.91%
8707;2023-07-23;D;1M;6.79%
8707;2023-07-23;D;3M;11.60%
8707;2023-07-23;D;6M;4.99%
